3404965	TRPM8	transient receptor potential melastatin-8
3404965	WT	wild-type
3404965	WT	wildtype
3404965	bCCI	bilateral sciatic nerve chronic constriction
3404965	c.i.a	close intra-arterial
3404965	vF	Von Frey hairs
3435397	ANS	1-anilionaphthalene-8-sulfonic acid
3435397	TRAP	trp RNA-binding attenuation protein
3557226	DPPH	1,1-Diphenyl-2-picrylhydrazyl radical
3557226	DPPH	1,1-diphenyl-2-picryl-hydrazl radical
3557226	DPPH·	1,1-diphenyl-2-picryl-hydrazl radical
3557226	EARC	extract of rhizoma Cimicifugae
3557226	H·	hydrogen atom
3557226	MDA	malondialdehyde
3557226	Ole.	oleanic acid
3557226	Pyr.	pyrogallol equivalents
3557226	RC	rhizoma Cimicifugae
3557226	ROS	reactive oxygen species
3557226	TBA	2-thiobarbituric acid
3557226	TBARS	thiobarbituric acid-reactive substances
3557226	TCM	tradition Chinese medicine
3597556	ACN	Acetonitrile
3597556	ACN	water/acetonitrile
3597556	Akt1/PKBα	Akt1/protein kinase Bα
3597556	BPI	Base peak intensity
3597556	BPI	base peak intensity
3597556	CAM	carboxyamidomethyl cysteine
3597556	CMC	Carboxymethyl cysteine
3597556	DDA	Data-dependent acquisition
3597556	DMF	N,N-dimethylformamide
3597556	DMSO	dimethyl sulfoxide
3597556	DTT	dithiothreitol
3597556	FA	formic acid
3597556	IR	its receptor
3597556	IRS-1	insulin receptor substrate 1
3597556	IRSs	IR substrates
3597556	MGH	Massachusetts General Hospital
3597556	MMTS	methyl methanethiolsulfonate
3597556	PH	pleckstrin homology
3597556	PHLPPα	PH domain leucine-rich repeat protein phosphatase
3597556	PI3-kinase	phosphatidylinositol-3-kinase
3597556	PP2A	phosphatase 2A
3597556	PTMs	Post-translational modifications
3597556	TBSA	total body surface area
3597556	pThr308	phosphorylations of Thr308
3610120	KPNW	Kaiser Permanente Northwest
3610120	TMP/SMX	trimethoprim/sulfamethoxazole
3610120	UTIs	Urinary tract infections
3661362	BIC	bicuculline
3661362	NL2	HA-NL2*
3661362	NL2	neuroligin-2
3661362	NL2shRNA	NL2-specific shRNA
3661362	NLs	Neuroligins
3661362	P1	postnatal day 1
3661362	TF	transfection
3661362	TTX	tetrodotoxin
3661362	WT	wild type
3661362	mEPSCs	miniature excitatory postsynaptic currents
3661362	mIPSCs	miniature inhibitory postsynaptic currents
3661362	nonTF	non-transfected
3661362	shRNA	small-hairpin RNA
3694504	11h	4-benzoyl-1-(4-fluorophenyl)-5-(trifluoromethyl)-1H-pyrazole-3-carboxylate
3694504	11 l	4-benzoyl-1-(4-chlorophenyl)-5-(trifluoromethyl)-1H-pyrazole-3-carboxylate
3694504	5a	4-Acetyl-3,5-di(trifluoromethyl)-1-phenylpyrazole
3694504	ATR	Attenuated Total Reflectance
3694504	DSR	Deanship of Scientific Research
3694504	TLC	Thin layer chromatography
3694504	TLC	thin-layer chromatography
3716414	AMPA	α-amino-3-hydroxy-5-methyl-4-isoxazole propionate
3716414	ANOVA	analysis of variance
3716414	BCA	bicinchoninic acid
3716414	ELISA	enzyme-linked immunosorbent assay
3716414	EPO	erythropoietin
3716414	EPOR	EPO receptor
3716414	EPOR	erythropoietin receptor
3716414	GCL	ganglion cell layer
3716414	GFAP	glial fibrillary acidic protein
3716414	IGF-1	insulin-like growth factor-1
3716414	IGFBP2	insulin-like growth factor binding protein 2
3716414	IGFBP3	insulin-like growth factor binding protein 3
3716414	INL	inner nuclear layer
3716414	IP	intraperitoneal
3716414	NFL	nerve fiber layer
3716414	NMDA	N-methyl-D-aspartate
3716414	NPDR	non-proliferative diabetic retinopathy
3716414	ONL	outer nuclear layer
3716414	STZ	streptozotocin
3716414	VEGF	vascular endothelial growth factor
3716414	VGLUTs	vesicular glutamate transporters
3716414	bp	base pairs
3716414	mRNA	messenger RNA
3720569	4-HHE	4-hydroxy hexenal
3720569	4-HNE	4-hydroxy Nonenal
3720569	ACh	Acetylcholine
3720569	ARE	antioxidant response element
3720569	BHT	butylated hydroxytoluene
3720569	CHD	cyclohexanedione
3720569	COX	cyclooxygenase
3720569	DHA	docosahexaenoic acid
3720569	DHA	docosahexaenoic acids
3720569	ELISA	enzyme-linked immunosorbent assay
3720569	EPA	eicosapentaenoic
3720569	EPA	eicosapentaenoic acid
3720569	GCL	γ-glutamyl-cysteine ligase
3720569	GCLM	GCL, modifier subunit
3720569	GPR120	G protein-coupled receptor 120
3720569	HO-1	heme oxygenase-1
3720569	HUVECs	human umbilical vein endothelial cells
3720569	IMT	intima-media thickness
3720569	Keap1	Kelch-like ECH-associated protein 1
3720569	LDH	Lactate Dehydrogenase
3720569	NAC	N-acetylcysteine
3720569	NEFA	non-esterified fatty acid
3720569	NQO1	NAD(P)H quinone oxidoreductase 1
3720569	Nrf2	Nuclear factor erythroid 2-related factor 2
3720569	Nrf2	nuclear factor erythroid 2-related factor 2
3720569	PBS	phosphate-buffered saline
3720569	PPARs	peroxisome proliferator-activated receptors
3720569	ROS	reactive oxygen species
3720569	RPS18	ribosomal protein S18
3720569	SNP	Sodium nitroprusside
3720569	SPE	solid-phase extraction
3720569	SQSTM1	sequestosome 1
3720569	SRM	selected reaction monitoring
3720569	ZnPP	zinc protoporphyrin
3720569	n-3 PUFAs	N-3 polyunsaturated fatty acids
3720569	n-3 PUFAs	n-3 polyunsaturated fatty acids
3720569	tBHP	tert-butyl hydroperoxide
3774712	Amp	ampicillin
3774712	CV	column volumes
3774712	Chl	chloramphenicol
3774712	ESI+	electrospray ionization
3774712	HPLC	high performance liquid chromatography
3774712	IPTG	isopropyl-β-D-thiogalactoside
3774712	Kan	kanamycin
3774712	MSB	minimal salt broth
3774712	MWCO	Molecular Weight Cutoff
3774712	P450s	P450 monooxygenases
3774712	PDA	photodiode array
3774712	PVDF	polyvinylidene fluoride
3774712	TAO	trans-anethole oxygenase
3774712	TSB	tryptic soy broth
3780584	ASCT	autologous stem cell transplantation
3780584	CR	Complete response
3780584	CR	complete response
3780584	CTV	clinical target volume
3780584	Cum	Cumulative
3780584	DECP	dexamethasone-etoposide-cyclophosphamide-cisplatin
3780584	G-CSF	granulocyte colony-stimulating factor
3780584	HDT	high dose therapy
3780584	HT	Helical tomotherapy
3780584	IFM	Intergroupe Francophone du Mye'lome
3780584	MF	modulation factor
3780584	MM	multiple myeloma
3780584	OAR	organs at risk
3780584	OS	overall survival
3780584	PBSCs	peripheral blood stem cells
3780584	PFS	progression-free survival
3780584	PR	Partial response
3780584	PTV	planning target volume
3780584	SPSS	SPSS, version 12.0
3780584	TBI	total body irradiation
3780584	TMI	Total marrow irradiation
3780584	TMI	total marrow irradiation
3780584	VAD	vincristine-adriamycin-dexamethasone
3780584	VGPR	Very good partial response
3780584	VGPR	very good partial response
3795282	C-C	C- and C terminus
3795282	EC	endothelial cell
3795282	N-C	N- and C terminus
3795282	N-N	N- and N terminus
3795282	NIHR	National Institute for Health Research
3795282	NOS	nitric oxide synthase
3795282	TPEN	N,N,N,N-tetrakis(2-pyridylmethyl)ethylenediamine
3795282	eNOS	Endothelial Nitric Oxide Synthase
3795282	eNOS	endothelial nitric oxide synthase
3795282	eNOS	et al. using PDB codes 3NOS
3795282	p &lt	produced by wild-type eNOS
3851747	Dps	DNA-binding proteins from starved cells
3851747	ESRF	European Synchrotron Radiation Facility
3851747	ExPEC	Extraintestinal Pathogenic E. coli
3851747	ExPEC	extraintestinal pathogenic E. coli
3851747	HcpB	H. pylori cysteine rich protein B
3851747	HcpB	Helicobacter pylori cysteine-rich protein B
3851747	HcpC	H. pylori cysteine-rich protein C
3851747	LB	Luria-Bertani
3851747	PP5	protein phosphatase 5
3851747	SLR	Sel1-like repeat
3851747	SLR	Sel1-like-repeat
3851747	SLRs	Sel1-like repeats
3851747	TPR	tetratricopeptide repeat
3851747	UAB	Universitat Autonoma de Barcelona
3851747	UAB	Universitat Autònoma de Barcelona
3851747	UPEC	Uropathogenic E. coli
3853310	4-AP	4-aminopyridine
3853310	ANOVA	analysis of variance
3853310	DMEM	Dulbecco's modified Eagle's medium
3853310	DMSO	dimethyl sulfoxide
3853310	EDHF	endothelium-derived hyperpolarizing factor
3853310	FBS	fetal bovine serum
3853310	GC	guanylyl cyclase
3853310	HUVECs	human umbilical vein endothelial cells
3853310	NO	nitric oxide
3853310	NOS	nitric oxide synthase
3853310	ODQ	of 1H-[1,2, 4]oxadiazolo[4,3-a]quinoxalin-1-one
3853310	ODQ	oxadiazolo[4,3-a]quinoxalin-1-one
3853310	PI3K	phosphoinositide-3 kinase
3853310	SDS	sodium dodecyl sulfate
3853310	TBST	Tris-buffered saline with Tween
3853310	TEA	tetraethylammonium
3853310	cGMP	cyclic guanosine monophosphate
3853310	eNOS	PI3K-Akt-endothelial nitric oxide synthase
3853310	eNOS	endothelial nitric oxide synthase
3853310	p-eNOS	phosphorylated eNOS
3873290	AP-1	activator protein-1
3873290	ATA	Alimentary toxic aleukia
3873290	DMSO	Dimethyl sulfoxide
3873290	FAO/WHO	Food and Agriculture Organization/World Health Organization
3873290	FBS	fetal bovine serum
3873290	JAK/STAT	Janus kinase/signal transducers and activators of transcription
3873290	JECFA	Joint FAO/WHO Expert Committee on Food Additives
3873290	MDA	Malondialdehyde
3873290	NAC	N-acetyl cysteine
3873290	NC	Nitrocellulose
3873290	ROS	Reactive oxygen species
3878220	ACPR	Adequate clinical and parasitological response
3878220	ACPR	adequate clinical and parasitological response
3878220	ACT	Artemisinin based-Combination Therapies
3878220	AL	Artemether-Lumefantrine
3878220	AL	Artemether-lumefantrine
3878220	AL	artemether-lumefantrine
3878220	ALAT	alanine-amino-transferase
3878220	ALAT	alanine-aminotransferase
3878220	AQ	Amodiaquine
3878220	AS	Artesunate
3878220	ASAQ	Artesunate-Amodiaquine
3878220	ASAQ	artesunate-amodiaquine
3878220	ASAT	aspartate amino-transferase
3878220	AST	asparta-amino-transferase
3878220	Coartem	Clinical efficacy of artemether/lumefantrine
3878220	DHA	Dihydroartemisinin
3878220	DHAPQ	Dihydroartemisinin-Piperaquine
3878220	DHAPQ	dihydro-artemisinin-piperaquine
3878220	NMCP	National Malaria Control Program
3878220	PCR	Polymerase chain reaction
3878220	PQ	Piperaquine
3878220	WHO	World Health Organization
3891813	ABTS	2,2′-Azino-di-[3-ethylbenzthiazoline sulphonate]
3891813	CNS	central nervous system
3891813	CSF	cerebrospinal fluid
3891813	ELISA	enzyme linked-immuno-sorbent assay
3891813	GC-MS	gas chromatography–mass spectrometry
3891813	IL-6	Interleukin-6
3891813	MAPKs	mitogen-activated protein kinases
3891813	NAD+	nicotinamide adenine dinucleotide
3891813	PARP	poly(ADP-ribose) polymerase 1
3891813	ROS	reactive nitrogen and/or oxygen species
3891813	TAC	Total Antioxidant Capacity
3891813	TLR4	toll like receptor 4
3907892	1VD	120 with one-vessel disease
3907892	BER	Base excision repair
3907892	BER	base excision repair
3907892	BMI	body mass index
3907892	CAD	coronary artery disease
3907892	CE	Coronary ectasia
3907892	CE	coronary ectasia
3907892	CI	confidence interval
3907892	CI	confidence intervals
3907892	ELISA	Enzyme-Linked Immunosorbent Assay
3907892	KMUH	Kaohsiung Medical University Hospital
3907892	LDL	low density lipoproteins
3907892	MAF	minor allele frequency
3907892	OR	odds ratio
3907892	ORs	Odds ratios
3907892	OS	Oxidative stress
3907892	ROS	reactive oxygen species
3907892	SNP	single nucleotide polymorphism
3907892	hOGG1	Human 8-oxoguanine DNA glycosylase 1
3926280	DAPI	4′,6-diamidino-2-phenylindole
3926280	DMEM	Dulbecco's Modified Essential Medium
3926280	ECL	enhanced chemiluminescence development
3926280	ER	endoplasmic reticulum
3926280	FBS	Fetal Bovine Serum
3926280	PFA	Paraformaldehyde
3929277	AOX	alcohol oxidase
3929277	CA	calcium alginate
3929277	CFBR	continuous fluidized bed bioreactor
3929277	DMA	dimethylamine
3929277	FA	formaldehyde
3929277	GST	glutathione S-transferase
3929277	MA	Methylamine
3929277	TMA	trimethylamine
3929277	WHO	World Health Organization
3955154	BCC	basal cell carcinoma
3955154	CAM	chorioallantoic membrane
3955154	CI	‘combination index’
3955154	EDD	embryo development day
3955154	PDGFR-β	platelet-derived growth factor receptor beta
3955154	PDT	Photodynamic therapy
3955154	PDT	Visudyne®-PDT
3955154	ROS	reactive oxygen species
3955154	VEGF	vascular endothelial growth factor
3955154	VEGFR-1,-2 and-3	VEGF receptors 1, 2 and 3
3955154	i.v.	intravenous
3955154	qRT-PCR	quantitative real-time RT-PCR
3998744	AAALAC	Assessment and Accreditation of Laboratory Animal Care
3998744	ANOVA	All conditions vs. Taxol-Vehicle
3998744	ANOVA	analysis of variance
3998744	CD11b	cluster of differentiation molecule 11B
3998744	DMSO	Dimethyl Sulfoxide
3998744	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
3998744	GFAP	glial fibrillary acidic protein
3998744	PEG 400	Polyethylene Glycol 400
3998744	i.p.	intraperitoneal
3998744	s.c.	subcutaneously
4002097	CD	Circular Dichroism Spectroscopy
4002097	CD	Circular dichroism
4002097	EGCG	(−)epigallocatechin gallate
4002097	EGCG	epigallocatechin gallate
4002097	Inc	incubation
4002097	PK	Proteinase K
4002097	PMCA	Protein Misfolding Cyclic Amplification
4002097	PMCA	Protein misfolding cyclic amplification
4002097	PMCA	protein misfolding cyclic amplification
4002097	alpha-syn	alpha-synuclein
4030473	HMW	high molecular weight subunits
4030473	LMW	low molecular weight
4030473	PCR	Polymerase Chain Reaction
4030473	STS	sequence tagged sites
4052551	BC	breast cancer
4052551	BCC	basal cell carcinoma
4052551	BCP	Basic Calcium Phosphate
4052551	BCP	Basic calcium phosphate
4052551	BCP	basic calcium-phosphate
4052551	BV	blood vessels
4052551	CBB	Coomassie Brilliant Blue
4052551	Ca/P	Calcium/phosphate
4052551	DC	ductal cells
4052551	Ep	epidermis
4052551	Fb	fibroblasts
4052551	GRP	Gla-rich protein
4052551	IDC	invasive ductal carcinoma
4052551	IHC	immunohistochemical
4052551	MG	mammary gland
4052551	MGP	matrix Gla protein
4052551	MW	molecular weight markers
4052551	NC	Negative controls
4052551	O/N	overnight
4052551	OPN	osteopontin
4052551	ORF	open reading frame
4052551	PMC	Protein Mineral Complex
4052551	PMC	protein mineral complex
4052551	RT	room temperature
4052551	SC	skin cancer
4052551	Sk	skin
4052551	TC	tumor cells
4052551	TEV	tobacco etch virus
4052551	TEV-RS	TEV recognition site
4052551	TNFα	tumor necrosis factor alpha
4052551	VKDP	vitamin-K-dependent protein
4052551	VKOR	vitamin K epoxide reductase
4052551	bMGP	Bovine MGP
4052551	bMGP	bovine MGP
4052551	cGRP	γ-carboxylated GRP
4052551	hGRP	hGRP-F1
4052551	hGRP	human GRP-F1 isoform
4052551	qPCR	Quantitative Real-Time PCR
4052551	rhGRP	Recombinant human GRP
4052551	rhGRP	recombinant human GRP-F1
4052551	sGRP	Sturgeon GRP
4052551	sGRP	sturgeon GRP
4052551	ucGRP	/undercarboxylated GRP
4069003	ANOVA	analysis of variance
4069003	BCIP	5-bromo-4-chloro-3-indolyl phosphate
4069003	BSA	bovine serum albumin
4069003	CDE	cycle-dependent element
4069003	CDKs	cyclin-dependent kinases
4069003	CHR	cycle genes homology region
4069003	CON	control
4069003	CRC	Colorectal cancer
4069003	CS	calf serum
4069003	Casp	caspase
4069003	Casp 3	caspase-3
4069003	Casp 9	caspase-9
4069003	Cyt	cytochrome
4069003	ELISA	enzyme-linked immunosorbent assay
4069003	ERK	extracellular signal-regulated kinase
4069003	EVO	Evodiamine
4069003	FBS	fetal bovine serum
4069003	IgG	immunoglobulin G
4069003	JNK	c-Jun N-terminal kinase
4069003	LDH	Lactate dehydrogenase
4069003	LDH	lactate dehydrogenase
4069003	MAPK	mitogen-activated protein kinases
4069003	MMP	mitochondrial membrane permeability
4069003	MMP	mitochondrial membrane potential
4069003	NAC	N-Acetyl-L-cysteine
4069003	NAC	N-acetyl-L-cysteine
4069003	NAC	N-acetyl-l-cysteine
4069003	NBT	nitroblue tetrazolium
4069003	PARP	3/poly(ADP ribose) polymerase
4069003	PARP	poly(ADP ribose) polymerase
4069003	PBS	phosphate buffered saline
4069003	PBS	phosphate-buffered saline
4069003	PI	propidium iodide
4069003	ROS	Reactive oxygen species
4069003	ROS	reactive oxygen species
4069003	SAR	structure-activity relationship
4069003	SDS	sodium dodecylsulfate
4069003	SE	mean±standard error
4069003	SP	SP600125
4069003	TUB	α-tubulin
4069003	U0	U0126
4069003	YVAD	Ac-YVAD-FMK
4072398	ARE	antioxidant response element
4072398	DAB	diaminobenzidine
4072398	DEX	dexamethasone
4072398	ECM	extracellular matrix
4072398	EGCG	EGCG-treated
4072398	EGCG	Epigallocatechin-3-gallate
4072398	EGCG	epigallocatechin-3-gallate
4072398	H&E	Hematoxylin and eosin
4072398	H&E	hematoxylin and eosin
4072398	HAT	H-atom transfer
4072398	HO-1	heme oxygenase-1
4072398	HO-1	heme oxygenase-1 enzyme
4072398	Hyp	hydroxyproline
4072398	IHC	immunohistochemical
4072398	IL	interleukin
4072398	Keap1	Kelch-like ECH-associated protein 1
4072398	MDA	Malondialdehyde
4072398	MDA	malondialdehyde
4072398	Masson	Masson’s trichrome
4072398	NBT	nitroblue tetrazolium
4072398	NQO-1	NAD(P)H:quinone oxidoreductase-1
4072398	NQO-1	NAD(P)H:quinone oxidoreductase-1 enzyme
4072398	Nrf-2	NF-E2-related factor 2
4072398	Nrf2	NF-E2-related factor 2
4072398	RNS	reactive nitrogen species
4072398	ROS	reactive oxygen species
4072398	SD	Sprague-Dawley
4072398	SDs	standard deviations
4072398	SOD	superoxide dismutase
4072398	SPB	Surfactant protein-B
4072398	SPB	surfactant protein-B
4072398	TGF-β1	transforming growth factor β1
4072398	TNF-α	tumor necrosis factor α
4072398	TNF-α	tumor necrosis factor-α
4074849	Apaf-1	apoptotic protease activating factor-1
4074849	BCA	bicinchoninic acid
4074849	CLA	Conjugated linoleic acid
4074849	CLA	conjugated linoleic acid
4074849	DISC	death-inducing signaling complex
4074849	RT	room temperature
4074849	TNF	tumor necrosis factor
4074849	TUNEL	TdT-mediated dUTP nick end labeling
4074849	TdT	terminal deoxynucleotidyl transferase
4077438	DLS	dynamic light scattering method
4077438	DMSO	dimethyl sulfoxide
4077438	FBI-test	fetuin binding inhibition test
4077438	Gly	glycine
4077438	Np	4-nitrophenol
4077438	OEG	oligoethylene glycol
4077438	PG II	polyglycine II
4077438	PG II	polyglycine II type
4077438	SFM	Scanning force microscopy
4077438	TLC	Thin-layer chromatography
4077438	t &gt	the analyzed oligoglycine salt
4084997	ANOVA	analysis of variance
4084997	CDA	+CDA
4084997	CDA	cis-2 decenoic acid
4084997	EPS	extracellular polymeric substances
4084997	LB	Luria Bertani
4084997	MICs	Minimum Inhibitory Concentrations
4084997	OD	optical density
4084997	SS	stainless steel
4084997	TSB	Tryptic Soy Broth
4119902	AEATP	aqueous extract of Acacia tortilis polysaccharide
4119902	ASP	Acanthopanax senticosus polysaccharide
4119902	DM	Diabetes mellitus
4119902	DPP-4	dipeptidyl peptidase-4
4119902	GLP-1	glucagon-like-peptide-1
4119902	HDL	High Density Lipoprotein Level
4119902	HDL	high density lipoprotein
4119902	LDL	low density lipoprotein
4119902	OECD	Organization for Economic Cooperation and Development
4119902	TG	triglyceride
4119902	VLDL	very low density lipoprotein
4141741	2ccPA	2-carba-cPA 18:1
4141741	ATCC	American Type Culture Collection
4141741	BSA	bovine serum albumin
4141741	DCF	diclofenac sodium
4141741	DMEM	Dulbecco's modified Eagle medium
4141741	DMEM	Dulbecco’s modified Eagle medium
4141741	DMOADs	disease-modifying OA drugs
4141741	ECM	extra cellular matrix
4141741	ECM	extracellular matrix
4141741	EDTA	ethylenediaminetetraacetic acid
4141741	FBS	fetal bovine serum
4141741	HE	Hematoxylin and eosin
4141741	HE	hematoxylin and eosin
4141741	IBF	ibuprofen
4141741	IL	interleukin
4141741	LC-MS	liquid chromatography-mass spectroscopy
4141741	LPA1R	LPA1 receptor
4141741	OA	Osteoarthritis
4141741	PBS	phosphate-buffered saline
4141741	QOL	quality of life
4141741	RT-PCR	reverse transcription-polymerase chain reaction
4141741	SE	standard error
4141741	Saf	Safranine
4141741	Saf-O	Safranine-O
4141741	cPA	Cyclic phosphatidic acid
4141741	cPA	cyclic phosphatidic acid
4141741	i.v.	intravenous
4159838	2,3,7,8-tetraCDD	2,3,7,8-tetrachlorodibenzo-p-dioxin
4159838	AhR	aryl hydrocarbon
4159838	CYP	Cytochrome P450
4159838	CYP	cytochrome P450
4159838	DD	dibenzo-p-dioxin
4159838	MC	3-methylcholanthrene
4159838	NOAEL	No Observed Adverse Effect Level
4159838	PB	phenobarbital
4159838	PCBs	polychlorinated biphenyls
4159838	PCDDs	Polychlorinated Dibenzo-p-dioxins
4159838	PCDDs	Polychlorinated dibenzo-p-dioxins
4159838	PCDDs	polychlorinated dibenzo-p-dioxins
4159838	PCDFs	polychlorinated dibenzofurans
4159838	SULT	sulfotransferase
4159838	UGT	UDP-glucuronosyltransferase
4159838	UGTs	UDP Glucuronosyltransferases
4159838	UGTs	UDP glucuronosyltransferases
4159838	WHO	World Health Organization
4159838	tetraCDD	2,3,7,8-Tetrachlorodibenzo-p-dioxin
4159838	tetraCDD	2,3,7,8-tetrachlorodibenzo-p-dioxin
4200806	BCR	B cell receptor
4200806	DMSO	dimethyl sulfoxide
4200806	FcR	Fc receptor
4200806	G-score	GlideScore
4200806	ITAMs	immune receptor tyrosine-based activating motifs
4200806	Km	Km/Vmax
4200806	LBFGS	limited-memory Broyden–Fletcher–Goldfarb–Shanno
4200806	MD	molecular dynamics
4200806	NHL-like	Non-Hodgkin Lymphomas-like
4200806	NMR	nuclear magnetic resonance
4200806	PDB	Protein Data Bank
4200806	PME	particle-mesh Ewald
4200806	RMSD	root mean square deviation
4200806	RMSD	root mean-square deviation
4200806	RMSF	root-mean-square fluctuation
4200806	SH2	Src homology 2
4200806	Syk	Spleen tyrosine kinase
4200806	Syk	Syk-KD
4200806	Syk	spleen tyrosine kinase
4200806	VDW	van der Waals
4200806	tSH2	tandem SH2
4209782	DMEM	Dulbecco's modified Eagle's medium
4209782	DSTT	Division of Signal Transduction Therapy
4209782	EEA1	early endosome antigen 1
4209782	FOXO	forkhead box O
4209782	GSK3	glycogen synthase kinase 3
4209782	HEK	human embryonic kidney
4209782	HRP	horseradish peroxidase
4209782	IGF1	insulin-like growth factor 1
4209782	IL	interleukin
4209782	ITC	isothermal titration calorimetry
4209782	NA	numerical aperture
4209782	PDK1	phosphoinositide-dependent kinase 1
4209782	PH	pleckstrin homology
4209782	PI3K	phosphoinositide 3-kinase
4209782	PI3Ks	phosphoinositide 3-kinases
4209782	PX	Phox homology
4209782	PX	phox homology
4209782	Pecon	plate and CO2 controller
4209782	Promega	performed with the ADP-Glo™ Kinase Assay Kit
4209782	PtdIns	phosphatidylinositol
4209782	SGK3	serum- and glucocorticoid-regulated kinase-3
4209782	SGK3	serum- and glucocorticoid-regulated protein kinase-3
4209782	SHIP1/2	Src homology 2-domain-containing inositol phosphatase 1/2
4209782	TSC2	tuberous sclerosis complex 2
4209782	VSV-G	vesicular stomatitis virus glycoprotein
4209782	Vps34	vacuolar protein sorting 34
4209782	mTORC2	mammalian target of rapamycin complex-2
4239052	China	Chemical Reagent Company
4239052	MnP	Manganese peroxidase
4239052	PDA	potato dextrose agar
4239052	PDB	potato dextrose broth
4240832	AL	Artemether-lumefantrine
4240832	AL	artemether-lumefantrine
4240832	ANC	antenatal care
4240832	AQ + AS	amodiaquine + artesunate
4240832	CHPS	Community-based Health Planning and Service
4240832	DOT	directly observed therapy
4240832	FGDs	focus group discussions
4240832	IDIs	in-depth interviews
4240832	IST	Intermittent screening and treating
4240832	IST	intermittent screening and treating
4240832	ITNs	insecticide-treated bed nets
4240832	LLINs	long-lasting insecticide-treated nets
4240832	MiP	Malaria during pregnancy
4240832	MiP	malaria during pregnancy
4240832	RDT	rapid diagnostic test
4240832	SP	Sulphadoxine-pyrimethamine
4240832	SP	sulphadoxine-pyrimethamine
4240832	SP	sulphadoxine/75 mg pyrimethamine
4246549	LPA	lysophosphatidic acid
4246549	LPC	lysophosphatidylcholine
4246549	MALDI-TOF-MS	matrix-assisted laser desorption/ionization time-of-flight mass spectrometry
4246549	NK1	neurokinin 1
4246549	NMDA	N-methyl-D-aspartate
4246549	PWT	paw withdrawal latencies
4246549	SP	substance P
4246549	WT	Wild-type
4246549	WT	wild-type
4246549	cPLA2	cytosolic phospholipase A2
4246549	iPLA2	calcium-independent phospholipase A2
4261204	2-DG	2-Deoxyglucose
4261204	2-DG	2-deoxyglucose
4261204	2DG	-2-deoxyglucose
4261204	HFD	high-fat diet
4261204	HOCl	Hypochlorous acid
4261204	HOCl	hypochlorous acid
4261204	HOMA-IR	high level of homeostasis model assessment of insulin resistance
4261204	IKK	inhibitor kappaB kinase
4261204	IL1beta	interleukin 1 beta
4261204	IL1β	interleukin 1 beta
4261204	IRS1	insulin receptor substrate 1
4261204	JNK	c-Jun NH2-terminal kinase
4261204	MPO	myeloperoxidase
4261204	ND	normal chow diet
4261204	NO	nitric oxide
4261204	PKC	protein kinase C
4261204	SOD	SOD1
4261204	TNFalpha	tumor necrosis factor alpha
4261204	TNFα	tumor necrosis factor alpha
4261204	UA	uric acid
4261204	WAT	white adipose tissue
4262506	FITC	fluorescein isothiocyanate
4262506	LIBS	Anti-ligand-induced binding sites
4262506	PBS	phosphate-buffered saline
4262506	SD	Sprague Dawley
4262506	SS	shear stress
4262506	SSRE	shear stress responsive element
4262506	TF	Tissue factor
4262506	TF	tissue factor
4262506	TFO	triplex-forming oligodexinucleotides
4262506	TFO+U	TFO and ultrasound group
4262506	TFO-M	TFO conjugated-lipid ultrasonic microbubble group
4262506	TFO-M	TFO-conjugated lipid ultrasonic microbubbles
4262506	TFOs	Triplex-forming oligonucleotides
4262506	UTMD	Ultrasound-targeted microbubble destruction
4262506	UTMD	ultrasound-targeted microbubble destruction
4262506	qPCR	quantitative polymerase chain reaction
4264226	ALP	alkaline phosphatase
4264226	BUN	blood urea nitrogen
4264226	CBF	cerebral blood flow
4264226	DXM	Dexamethasone
4264226	ELISA	enzyme-linked immunoabsorbant assay
4264226	FDP	fibrinogen degradation products
4264226	GCs	Glucocorticoids
4264226	HR	heart rate
4264226	IL-10	Interleukin-10
4264226	IL-10	interleukin-10
4264226	IL-1beta	interleukin-1beta
4264226	IL-1β	interleukin-1β
4264226	MAP	mean arterial pressure
4264226	PT	prothrombin time
4264226	TNF-alpha	Tumor Necrosis Factor-alpha
4264226	TNF-alpha	tumor necrosis factor-alpha
4264226	TNF-α	Tumor Necrosis Factor-α
4264226	TNF-α	tumor necrosis factor-α
4264226	Ta	temperature
4264226	aPTT	activated partial thromboplastin time
4273303	CDs	gamma-Cyclodextrins
4273303	CDs	γ-Cyclodextrins
4273303	DOSY	Diffusion-ordered spectroscopy
4273303	ITC	Isothermal Titration Calorimetry
4273303	MD	Molecular dynamics
4273303	NHS	N-hydroxysuccinimide
4273303	beta-CD	beta-cyclodextrin
4273303	n–π*	nm and
4311586	CCDC	Cambridge Crystallographic Data Centre
4311586	CDs	cyclodextrins
4311586	CP	Co-evaporated products
4311586	DSC	Differential scanning calorimetry
4311586	DSC	TGA/DSC1
4311586	DSC	differential scanning calorimetric
4311586	FTIR	Fourier transform infrared
4311586	FTIR	Fourier-transform Infrared
4311586	HP-beta-CD	Hydroxypropyl-beta-CD
4311586	HP-β-CD	Hydroxypropyl-β-CD
4311586	HSM	hot stage microscopic
4311586	KN	Kneaded products
4311586	KN	kneading
4311586	KN	kneading treatment
4311586	MP	Microwave irradiation products
4311586	MW	microwave radiation
4311586	PM	physical mixture
4311586	PXRD	powder X-ray diffraction
4311586	RMB	randomly methylated beta-CD
